frame_no,bbox_x,bbox_y,bbox_w,bbox_h,ignore,class_id,label,timestamp
0,3021,1674,407,295,1,4,car,0.0
0,2994,1646,391,283,1,4,car,0.0
0,2968,1619,375,271,1,4,car,0.0
0,2942,1592,359,259,1,4,car,0.0
0,2915,1564,343,247,1,4,car,0.0
0,2889,1537,327,235,1,4,car,0.0
0,2863,1510,311,223,1,4,car,0.0
0,2847,1493,295,210,1,4,car,0.0
0,2831,1476,279,198,1,4,car,0.0
0,2815,1459,263,185,1,4,car,0.0
0,2800,1442,247,173,1,4,car,0.0
0,2783,1424,240,166,1,4,car,0.0
0,2766,1406,233,160,1,4,car,0.0
0,2749,1389,226,152,1,4,car,0.0
0,2732,1371,219,146,1,4,car,0.0
0,2716,1354,211,139,1,4,car,0.0
0,2703,1341,207,137,1,4,car,0.0
0,2691,1328,202,135,1,4,car,0.0
0,2678,1315,198,133,1,4,car,0.0
0,2666,1303,194,130,1,4,car,0.0
0,2654,1290,189,128,1,4,car,0.0
0,2641,1277,185,126,1,4,car,0.0
0,2629,1264,180,124,1,4,car,0.0
0,2617,1252,176,121,1,4,car,0.0
0,2604,1239,172,119,1,4,car,0.0
0,2592,1226,167,117,1,4,car,0.0
0,2580,1214,163,115,1,4,car,0.0
0,2572,1206,160,113,1,4,car,0.0
0,2565,1199,157,111,1,4,car,0.0
0,2558,1191,153,109,1,4,car,0.0
0,2551,1184,150,107,1,4,car,0.0
0,2543,1176,147,106,1,4,car,0.0
0,2536,1169,144,103,1,4,car,0.0
0,2529,1161,140,102,1,4,car,0.0
0,2522,1154,137,100,1,4,car,0.0
0,2514,1146,134,98,1,4,car,0.0
0,2507,1139,131,96,1,4,car,0.0
0,2500,1131,127,94,1,4,car,0.0
0,2493,1124,124,92,1,4,car,0.0
0,2485,1116,121,91,1,4,car,0.0
0,2478,1109,118,88,1,4,car,0.0
0,2471,1101,114,87,1,4,car,0.0
0,2464,1094,111,85,1,4,car,0.0
0,2459,1087,109,84,1,4,car,0.0
0,2454,1081,107,82,1,4,car,0.0
0,2449,1074,105,81,1,4,car,0.0
0,2444,1068,103,79,1,4,car,0.0
0,2439,1061,101,78,1,4,car,0.0
0,2434,1055,99,76,1,4,car,0.0
0,2429,1048,97,75,1,4,car,0.0
0,2424,1042,95,73,1,4,car,0.0
0,2419,1037,95,73,1,4,car,0.0
0,2414,1033,95,73,1,4,car,0.0
0,2409,1028,95,73,1,4,car,0.0
0,2404,1024,95,73,1,4,car,0.0
0,2400,1020,94,72,1,4,car,0.0
0,2396,1016,93,72,1,4,car,0.0
0,2392,1012,92,71,1,4,car,0.0
0,2388,1008,91,71,1,4,car,0.0
0,2385,1005,89,69,1,4,car,0.0
0,2381,1001,88,69,1,4,car,0.0
0,2377,997,87,68,1,4,car,0.0
0,2373,993,86,68,1,4,car,0.0
0,2369,989,85,67,1,4,car,0.0
0,2366,986,84,66,1,4,car,0.0
0,2362,982,83,65,1,4,car,0.0
0,2358,978,82,65,1,4,car,0.0
0,2354,974,81,64,1,4,car,0.0
0,2350,970,80,64,1,4,car,0.0
0,2347,967,78,62,1,4,car,0.0
0,2343,963,77,62,1,4,car,0.0
0,2339,959,76,61,1,4,car,0.0
0,2335,955,75,61,1,4,car,0.0
0,2331,951,74,60,1,4,car,0.0
0,2328,948,73,59,1,4,car,0.0
1,2786,658,50,26,1,4,car,0.03861003861003861
1,2757,658,50,26,1,4,car,0.03861003861003861
1,2728,658,51,26,1,4,car,0.03861003861003861
1,2700,658,51,27,1,4,car,0.03861003861003861
1,2671,657,51,27,1,4,car,0.03861003861003861
1,2643,657,51,27,1,4,car,0.03861003861003861
1,2615,656,51,27,1,4,car,0.03861003861003861
1,2587,656,51,27,1,4,car,0.03861003861003861
1,2558,655,51,27,1,4,car,0.03861003861003861
1,2530,655,51,27,1,4,car,0.03861003861003861
1,2502,654,51,27,1,4,car,0.03861003861003861
1,2474,654,51,27,1,4,car,0.03861003861003861
1,2446,654,51,27,1,4,car,0.03861003861003861
1,2418,653,51,27,1,4,car,0.03861003861003861
1,2391,653,51,27,1,4,car,0.03861003861003861
1,2364,653,51,27,1,4,car,0.03861003861003861
1,2337,653,51,27,1,4,car,0.03861003861003861
1,2309,653,51,27,1,4,car,0.03861003861003861
1,2282,653,51,27,1,4,car,0.03861003861003861
1,2255,653,51,27,1,4,car,0.03861003861003861
1,2228,653,51,27,1,4,car,0.03861003861003861
1,2200,652,51,27,1,4,car,0.03861003861003861
1,2173,652,51,27,1,4,car,0.03861003861003861
1,2146,652,51,27,1,4,car,0.03861003861003861
1,2119,652,51,27,1,4,car,0.03861003861003861
1,2091,652,51,27,1,4,car,0.03861003861003861
1,2064,652,51,27,1,4,car,0.03861003861003861
